ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10648,,,,,Fairview Crescent Residence (Unit 23),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2639,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2639 Fairview Crescent,-123.240397,49.263044
VAD10649,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2625,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2625 Fairview Crescent,-123.240543,49.262987
VAD10650,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2615,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2615 Fairview Crescent,-123.240633,49.263016
VAD10652,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2623,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2623 Fairview Crescent,-123.240556,49.262956
VAD10653,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2617,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2617 Fairview Crescent,-123.240585,49.262998
VAD10654,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2619,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2619 Fairview Crescent,-123.240603,49.262969
VAD10655,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2627,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192558,VAD11161,2627 Fairview Crescent,-123.240517,49.263019
VAD10301,,,,,Fairview Crescent Residence (Unit 11),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2765,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192218,VAD11161,2765 Fairview Crescent,-123.238999,49.262586
VAD10302,,,,,Fairview Crescent Residence (Unit 11),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2767,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192218,VAD11161,2767 Fairview Crescent,-123.239009,49.262607
VAD10303,,,,,Fairview Crescent Residence (Unit 10),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2804,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192218,VAD11162,2804 Fairview Crescent,-123.238589,49.262558
VAD10306,,,,,Fairview Crescent Residence (Unit 11),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2761,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192218,VAD11161,2761 Fairview Crescent,-123.239056,49.26259
VAD10461,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2638,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2638 Fairview Crescent,-123.24044,49.263347
VAD10462,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2636,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2636 Fairview Crescent,-123.240497,49.263307
VAD10463,,,,,Fairview Crescent Residence (Unit 30),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2648,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2648 Fairview Crescent,-123.240281,49.263403
VAD10464,,,,,Fairview Crescent Residence (Unit 29),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2640,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2640 Fairview Crescent,-123.240385,49.263314
VAD10465,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2728,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2728 Fairview Crescent,-123.239191,49.263362
VAD10466,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2726,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2726 Fairview Crescent,-123.239257,49.263343
VAD10467,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2724,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192242,VAD11162,2724 Fairview Crescent,-123.239288,49.26338
