POI_ID,ADD_ID,PLACENAME,PLACENAME2,ABBREVIATEDPLACENAME,BL_NAME,BL_CLASS,SERVICE_TYPE,PHOTOURL,URL,CONTACT,HOURS,LICENSE,MANAGE,STATUS,LEED,HTML,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,BCN_CODE,BCN_LANDUSE,BCN_NOEMP,BCN_CLASS,LAT,LONG
VPOI10390,VAD10709,Lluvia Child Care,Lluvia,CCAB,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{A588131C-0372-46E9-B69F-CD1E394631ED},,,,,-123.234315,49.260797
VPOI10016,VAD10725,University Fire Hall #10,Fire,,,,campus_services,,http://www.vanffcpr.org/location/location.php?id=10,Non Emergency Line (604) 665-6000,,N,,Current,Civic,,,,TOML,20230110183421,{C0D3FF44-5B5C-4A8D-8EB0-20B0DE650259},,,,,-123.238242,49.2587
VPOI10400,VAD10709,Pioggia Child Care,Pioggia,CCAB,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{7D52DF31-C57A-43C5-B5A8-E39A024C9BC4},,,,,-123.23443,49.26094
VPOI10283,VAD10224,Thunderbird Arena,Arena,,,,athletics,,https://thunderbirdarena.ubc.ca/,Phone: (604) 822-6121; Email: ice.rink@ubc.ca,M-F: 9 am - 5 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20230110183421,{111EDCCD-E285-457C-B5F5-0557443583A8},,,,,-123.241688,49.259933
VPOI10403,VAD10709,Barish Child Care,Barish,CCAB,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{661C3FD9-B949-494C-A890-0AF0C827DA77},,,,,-123.234125,49.261004
VPOI10456,VAD11106,Booster Juice ,,,,,cafe,,https://food.ubc.ca/places/booster-juice-life/,Phone: (604) 822-4056,M-F: 10 am - 7 pm; Sat-Sun: 11 am - 4 pm,,,Current,Food,,RACHELW,20220125181404,RACHELW,20221205225220,{57A1A91F-4506-4224-B097-27B1ADA35378},,,,,-123.249839,49.26737
VPOI10457,VAD11106,Pacific Poke,,,,,restaurant,,https://food.ubc.ca/places/pacific-poke-life/,Phone: (604) 827 - 0892 /(604) 822-1992; Email: contact@thepacificpoke.com,M-F: 11 am - 8 pm; Sat-Sun: Closed,,,Current,Food,,RACHELW,20220125181404,RACHELW,20221205225220,{7BBA0A24-E8F0-468D-A6E4-D568A272EFF7},,,,,-123.249812,49.267466
VPOI10458,VAD11106,Subway Life,,,,,restaurant,,https://food.ubc.ca/places/subway/,Phone: (604) 827 - 2673,M-F: 7 am - 10 pm; Sat-Sun: 9 am - 10 pm,,,Current,Food,,RACHELW,20220125181404,RACHELW,20221205225220,{51D11F0C-82D3-46E3-A792-BA9F22FDA5A3},,,,,-123.249795,49.26738
VPOI10459,VAD11106,Starbucks Life,,,,,cafe,,https://food.ubc.ca/places/starbucks/,Phone: (604) 822 - 8036,Daily: 7 am - 9 pm,,,Current,Food,,RACHELW,20220125181404,RACHELW,20221205225220,{25310C65-E206-412F-B0E0-AEC4D946970D},,,,,-123.249965,49.267393
VPOI10473,VAD11138,Campus Dentists,,,,,medical,,https://universitydentist.ca,(604) 559-5781; Email: info@universitydentist.ca,M-F: 8 am - 5 pm; Sat: 9 am - 3 pm,,,Current,Civic,,RACHELW,20221104210448,RACHELW,20221205225220,{EAF09F99-4660-4DCB-8402-C1932792AC56},,,,,-123.236608,49.253882
VPOI10474,VAD11138,Campus Chiropractic,,,,,medical,,https://campuschiropractor.com,Phone: (604) 336-9213; Email: info@campuschiropractor.com,M-F: 10 am - 5 pm; Sat: 1 pm - 4 pm,,,Current,Civic,,RACHELW,20221104210823,RACHELW,20221205225220,{3C85CB28-3D5F-48EB-8B0D-96DED9B0796A},,,,,-123.236678,49.253859
VPOI10475,VAD11138,Oxford Learning,,,,,commercial_services,,https://www.oxfordlearning.com/locations/tutor-wesbrook-village-vancouver/,"Phone: (604) 336-9917
",M-F: 11 am - 7 pm;  Sat-Sun: Closed,,,Current,Civic,,RACHELW,20221104211342,RACHELW,20221205225220,{66307799-0167-415B-AC75-09721622FC22},,,,,-123.236395,49.253954
VPOI10354,VAD10616,AMS Nest Food Court,Food Court,,,restaurant,restaurant,,https://www.ams.ubc.ca/the-nest/eat/,Phone: (604) 822-2901; Fax: (604) 822-9019,,N,,Current,Services,,GISSTUD1,20180515201558,TOML,20221206224129,{B51C4529-C5EB-4DA8-A270-B279A7EAD998},,,,,-123.249988,49.266616
VPOI10460,VAD10616,Rooftop Garden,Rooftop Garden,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20220126204318,TOML,20221206224129,{962AF572-AAC3-442C-B256-AD18E2D4F584},,,,,-123.249877,49.266319
VPOI10478,VAD10616,Shapecut Hair Design,,,,,campus_services,,,Phone: (604) 423-3818,M-F: 10 am - 7 pm; Sat: 10 am - 5 pm; Sun:12 pm - 7 pm,N,,Current,Civic,,RACHELW,20221104225136,TOML,20221206224129,{277BADBD-9986-4C26-9A2D-52E1B2100B10},,,,,-123.249497,49.266456
VPOI10479,VAD10616,RBC ATM,,,,,bank,,,,,N,,Current,Civic,,RACHELW,20221104225524,TOML,20221206224129,{D63DBD0C-649A-47F8-B318-8A0AB605B0EB},,,,,-123.24942,49.266341
VPOI10105,VAD10616,Grocery Checkout,,,,,grocery,,http://www.facebook.com/GCIVancouver,Phone: (778) 654-4900,M-F: 8:30 am - 7 pm; Sat-Sun: 10 am - 5 pm,N,,Current,Food,,,,TOML,20221206224129,{688ABDC9-CFA8-4F98-8BEE-E65A4AEF3686},,,,,-123.249432,49.266377
VPOI10258,VAD10415,Loafe Cafe,Loafe Cafe,,,cafe,cafe,,http://loafecafe.com/,Email: info@loafecafe.com,M-F: 8 am - 6 pm; Sat: 11 am - 4 pm; Sun: Closed,N,,Current,Services,,,,TOML,20221206231537,{2A925A18-F368-44AC-8F58-36BC5C894991},,,,,-123.250156,49.265806
VPOI10207,VAD10184,Education Library,,,,,library,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/234.jpg,http://education.library.ubc.ca/,Information Desk: (604) 822-3767,M-Th: 8 am - 8 pm; Fri: 8 am - 5 pm; Sat:10 am - 5 pm; Sun: Closed,N,,Current,Civic,,,,TOML,20221229210047,{A12C179F-2503-46B8-A1C2-105B147995F8},,,,,-123.253356,49.263796
VPOI10136,VAD10616,Honour Roll,Honour Roll Sushi,,,,restaurant,,https://www.ams.ubc.ca/business/honour-roll-sushi/,Phone: (604) 827-5589,M-F: 11 am - 3:30 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221206224129,{28ABA3B5-8865-4A64-8C0D-AABAEA688705},,,,,-123.250198,49.266892
VPOI10022,VAD10616,Wireless Wave,,,,,retail,,http://www.wirelesswave.ca,,,N,,Current,Retail,,,,TOML,20221206225443,{E76A7753-6047-4848-A5AB-E9AECB5FE9B1},,,,,-123.249991,49.266951
VPOI10213,VAD10479,Woodward Library,,,,,library,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/536.jpg,http://www.library.ubc.ca/bmb/,Information Desk: (604) 822-2883,M-Th: 8 am - 8 pm; Fri: 8 am - 5 pm; Sat:10 am - 5 pm; Sun: Closed,N,,Current,Civic,,,,TOML,20221206230400,{EEC6A580-7E5A-4F79-9928-99D957DCE1B3},,,,,-123.247504,49.264598
VPOI10280,VAD10865,Nobel Biocare Oral Health Centre,Nobel Biocare,,,,commercial_services,,http://www.dentistry.ubc.ca/the-nobel-biocare-oral-health-centre/,Phone: (604) 822-2112; Fax: (604) 822-3708,M-F: 8 am - 12:30 pm & 2 pm - 5 pm; Tu/Th: 6 pm - 9 pm; Sat: 9 am - 12 pm,N,,Current,Services,,,,TOML,20221206230452,{1721B4C3-3AB3-49D7-B257-567188D1179D},,,,,-123.245555,49.265894
VPOI10215,VAD10415,UBC Welcome Centre,,,,,campus_services,,http://welcomecentre.ubc.ca/,Phone: (604) 822-3313; Email: alumni.ubc@ubc.ca,M-Sat: 10 am - 4 pm; Sun: Closed,N,,Current,Civic,,,,TOML,20221206231537,{DAA7EEA2-3453-4534-9E97-5A2449759D40},,,,,-123.249718,49.266021
VPOI10416,VAD10815,Beaty Biodiversity Museum,Beaty Museum,,,attraction,attraction,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/314.jpg,http://biodiversity.ubc.ca/,Phone: (604) 822-0862; Email: biodiversity.centre@ubc.ca; Fax: (604) 827-5350,Tu-Sun: 10 am - 5 pm,N,,Current,Civic,,,,TOML,20221207004527,{D5508BB2-D633-4195-8CB4-AC19915E5202},,,,,-123.251062,49.263357
VPOI10075,VAD10184,Neville's Cafe,Neville's,,,,cafe,,,Phone: (604) 827-3325,,N,,Retired,,,,,TOML,20221229210047,{08C9BB9A-33B0-41EA-9D62-AA050F035C7D},,,,,-123.253132,49.264216
VPOI10135,,Regent College,,,,,commercial_services,,http://www.regent-college.edu/,Phone: (604) 224-3245; Email: admissions@regent-college.edu,,N,,UEL,Services,,,,TOML,20230110174122,{1FA44768-B76B-4E08-AB7A-1A1949226087},,,,,-123.244084,49.265675
VPOI10219,VAD11098,AHVA Gallery,Audain Art Centre,,,attraction,attraction,,https://ahva.ubc.ca/ahva-gallery-home/,Phone: (604) 822-4563; Email: ahva.gallery@ubc.ca; Fax: (604) 822-9003,M-F: 12 pm - 4 pm (Sept-Apr),N,,Current,Civic,,,,TOML,20221229210047,{E3AB0761-F5E2-48B4-B715-0C648609D512},,,,,-123.254563,49.263866
VPOI10148,VAD10409,Rose Garden,Rose Garden,,,garden,garden,http://www.maps.ubc.ca/PROD/images/photos/N014_a.jpg,,<Null>,,N,,Current,Civic,,,,TOML,20230110174122,{3B66D902-61EF-4DD3-A766-8F619C86BE34},,,,,-123.256479,49.269386
VPOI10184,,Iona Green,Iona Green,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{88DCAE80-22F4-4F53-B1FA-0BB94C065235},,,,,-123.250201,49.270668
VPOI10324,VAD11098,Mercante,Mercante Pizza,,,restaurant,restaurant,,https://food.ubc.ca/places/mercante/,Phone: (604) 827-2210,M-F: 9 am - 11 pm; Sat-Sun: 12 pm - 5 pm,N,,Current,Services,,,,TOML,20221229210153,{6A6C754A-A733-403B-9322-1B483D7D7CD7},,,,,-123.255072,49.263739
VPOI10409,,St. Andrew's Quad,,,,,park,,,,,N,,Current,Civic,,,,TOML,20230110174122,{5BDBC9BF-E6B5-4BB5-BF31-BC1C87CC840E},,,,,-123.251746,49.269956
VPOI10134,VAD10382,English Language Institute (ELI),,,,,department,,https://eli.ubc.ca/,Phone: (604) 822-1555; Fax: (604) 822-1579,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221229210153,{59DE3047-7E99-462C-BB4D-70B4274319C0},,,,,-123.254954,49.263365
VPOI10337,VAD10168,Ponderosa Commons Studio,,,,,athletics,,http://www.recreation.ubc.ca/home-page/contact-us/contact-info-ponderosa-commons/,Phone: (604) 822-6000; Email: src.operations@ubc.ca ,,N,,Current,Services,,,,TOML,20221229210153,{666F68FE-A5B2-4803-AAB1-C4C2B4D8CB86},,,,,-123.255682,49.263528
VPOI10201,,Hawthorn Park,Hawthorn Park,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110174122,{390C740F-7D12-4B1A-95EA-6BFADE891AE8},,,,,-123.248412,49.257875
VPOI10204,,Jim Taylor Park,Jim Taylor Park,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110174122,{98B39304-865D-4B91-92DE-AA5BD2C1A28D},,,,,-123.247873,49.25923
VPOI10205,,Fairview Grove,Fairview Grove,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110174122,{9BFDEA9E-0773-43E9-AC93-1EBE72726FA4},,,,,-123.250813,49.262842
VPOI10166,,Totem Park,Totem Park,,,garden-l,garden,,https://vancouver.housing.ubc.ca/residences/totem-park/,Phone: (604) 822-3304; Email: information@housing.ubc.ca,,N,,Current,Civic,,,,TOML,20230110174122,{772CAD8C-C162-4886-B566-AD4C8CC97465},,,,,-123.254059,49.259503
VPOI10480,VAD11157,Simon K. Y. Lee Global Lounge and Resource Centre,Global Lounge,,,,campus_services,,https://students.ubc.ca/about-student-services/simon-k-y-lee-global-lounge-resource-centre,Phone: (604) 827-4774,M-F: 12 - 8 pm,N,,Current,Services,,RACHELW,20221124181236,TOML,20221229210153,{E39D0547-67F7-4F13-A9E5-40E48A7D72AC},,,,,-123.255731,49.261898
VPOI10296,VAD10810,Asian Library,,,,,library,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/046.jpg,http://asian.library.ubc.ca,Circulation Desk: (604) 822-2427; Email: asian.library@ubc.ca; Fax: (604) 822-0650,M-F: 9 am - 5 pm; Sat: 12 pm - 5 pm; Sun: Closed,N,,Current,Civic,,,,TOML,20230110174122,{C9E93CEB-0115-4626-BF77-0356E041AA54},,,,,-123.258544,49.266727
VPOI10265,VAD10412,Caribou Child Care,Caribou,,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,<p>Caribou Child Care Services Centre</p>,,,TOML,20221229210713,{764326D4-29D0-4215-8C1B-146DED736740},,,,,-123.253088,49.260778
VPOI10250,VAD10605,The Point Grill,,,,restaurant,restaurant,,https://food.ubc.ca/places/the-point/,Phone: (604) 822-9503,M-F: 11 am - 8 pm; Sat-Sun: 11 am - 2 pm,N,,Current,Services,,,,TOML,20221229210454,{0EBF457A-9705-47D1-976A-53C528BA0C34},,,,,-123.255481,49.261719
VPOI10345,,Sauder Family Garden,,,,,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{28361191-DFD7-43C4-8BE7-08295BAD0B4B},,,,,-123.244986,49.264417
VPOI10321,VAD10412,Allan McGavin Sports Medicine Clinic Physiotherapy,,,,,medical,,https://www.allanmcgavinphysio.com/,,M-Th: 6 am - 8 pm; Fri: 6 am - 7 pm; Sat-Sun: Closed,,,Current,Civic,,GISSTUD1,20180117190435,TOML,20221229210713,{876D6C16-FFA5-48FD-B2F6-233B1EC5EDC1},,,,,-123.253832,49.261445
VPOI10346,,Money and Raymond M.C. Lee Square,Lee Square,,,garden,plaza,,,,,N,,Current,Civic,,,,TOML,20230110174122,{881A8FFB-76F9-4E4C-AAD1-C29FF5D92D46},,,,,-123.25049,49.265578
VPOI10232,VAD10412,Campus Mail,,,,,campus_services,,https://campusmail.ubc.ca/,Phone: (604) 822-9495,M-F: 7 am - 4 pm; Sat-Sun: Closed ,N,,Current,Civic,,,,TOML,20221229210713,{613C1DB6-FC27-4ADF-9BDE-D365DBC380C4},,,,,-123.253361,49.260699
VPOI10375,VAD10605,Student Housing and Community Services,SHCS Office,,,service,campus_services,,http://vancouver.housing.ubc.ca/,Phone: (604) 822-2812; Email: yearround@housing.ubc.ca; Fax: (604) 822-6935,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221229210454,{5E7237EC-FA1F-469B-BDE8-EE5BEC28DFA6},,,,,-123.255587,49.261171
VPOI10272,VAD10605,UBC Food Services Administration,,,,,campus_services,,www.food.ubc.ca,Phone: (604) 822-3663; Email: food.services@ubc.ca; Fax: (604) 822-4152,M-F: 8:15 am - 5 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221229210454,{BE17ECBD-C8DE-49EE-ADB0-68F642F3FDF6},,,,,-123.255544,49.261147
VPOI10347,,The Knoll,The Knoll,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{5C6D6889-7043-470B-B227-C9AB4F77EAC7},,,,,-123.25035,49.266481
VPOI10348,,Davidson Arboretum,Davidson Arboretum,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{C6D69A48-2826-4FD1-B333-52715EB9A691},,,,,-123.257123,49.265197
VPOI10349,,Stephen Toope Gardens,Library Garden,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{0CB0F064-4CA4-4516-85B8-4EAFEA6B4434},,,,,-123.254059,49.267242
VPOI10350,,Koerner Plaza,Koerner Plaza,,,garden,plaza,,,,,N,,Current,Civic,,,,TOML,20230110174122,{1D0EFD60-D67B-402F-89A3-E73688EFFA2C},,,,,-123.254661,49.266833
VPOI10351,,Patient Park,Patient Park,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{AFDA64A1-307D-49A6-80E1-04248C52CBD4},,,,,-123.24701,49.263723
VPOI10138,VAD10412,Building Operations ,,,,,campus_services,,http://buildingoperations.ubc.ca/,Phone: (604) 822-2172; Email: servicecentre.buildingops@ubc.ca,,N,,Current,Civic,,,,TOML,20221229210713,{2E9BFE43-2143-45CF-B180-FC6000C42B47},,,,,-123.253719,49.261289
VPOI10318,VAD10412,UBC Studios,,,,,campus_services,,http://ubcstudios.ubc.ca/,Phone: (604) 822-9800; Email: ubc.studios@ubc.ca,M-F: 9 am - 5 pm; Sat-Sun: Closed,,,Current,Civic,,GISSTUD1,20180122234414,TOML,20221229210713,{E7912E83-D2FD-4B19-9236-B1A4241BE7FD},,,,,-123.253573,49.260648
VPOI10414,,Yosef Wosk Reflecting Pool,Yosef Wosk Reflecting Pool,,,garden,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{15860B58-C4AF-4C81-89A7-264AB0244EBF},,,,,-123.260293,49.269865
VPOI10364,,Macinnes Family Field,Macinnes Field,,,garden,field,,,,,N,,Current,Services,,RACHELW,20200724165032,TOML,20230110174122,{7306859F-3927-4A6A-8F15-5C9B6FA8DA07},,,,,-123.2491,49.266928
VPOI10226,,First Tree Plaza,First Tree Plaza,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20200730232257,TOML,20230110174122,{50525351-96F7-48DD-AD64-5224D26934CE},,,,,-123.256163,49.266552
VPOI10310,,Dorothy Somerset Grove,Dorothy Somerset Grove,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20200730232558,TOML,20230110174122,{DB16D2B0-0D0A-448D-AD3A-B6BAA04E183C},,,,,-123.255791,49.269639
VPOI10309,,Stone Garden,Stone Garden,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20200730232855,TOML,20230110174122,{5234A87F-AA90-4CC9-B00C-5F5DF3490F2A},,,,,-123.257651,49.266855
VPOI10468,,The Great Trek Cairn,Cairn,,,,monument,,,,,,,Current,,,RACHELW,20220729171809,TOML,20230110174122,{58D16275-C212-4880-AA98-0CA0EE213AAA},,,,,-123.253571,49.265732
VPOI10466,,The Tuum Est Cairn,Cairn,,,,monument,,,,,,,Current,,,RACHELW,20220729171919,TOML,20230110174122,{021EF00E-EE64-4152-93C9-EB31BA76874A},,,,,-123.253041,49.26837
VPOI10467,,The Engineers’ Cairn,Cairn,,,,monument,,,,,,,Current,,,RACHELW,20220729172031,TOML,20230110174122,{7A876ADC-3DCE-4DB7-B4B6-F5C4183486AE},,,,,-123.250665,49.262202
VPOI10469,,Sopron Gate,,,,,monument,,,,,,,Current,,,RACHELW,20220729173203,TOML,20230110174122,{942FC753-60FA-4B24-8AEA-BF19E6EC8B2F},,,,,-123.248459,49.25991
VPOI10470,,South Commons,South Commons,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20220803235924,TOML,20230110174122,{B5559558-A727-4AA0-886B-5A83A04198B0},,,,,-123.248614,49.259702
VPOI10471,,Fairview Commons,Fairview Commons,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20220804000133,TOML,20230110174122,{161DEA81-FB19-45EC-9DD0-ADCE8C3A91E2},,,,,-123.251542,49.262431
VPOI10472,,University Commons,University Commons,,,garden,garden,,,,,N,,Current,Civic,,RACHELW,20220804000244,TOML,20230110174122,{178388CE-7B4E-48F5-A4E4-7ACE6D2BEEEE},,,,,-123.250828,49.266556
VPOI10282,VAD10860,UBC Parking Impound Lot,,,,,campus_services,,https://parking.ubc.ca/impounded-vehicles,Phone: (604) 827-4042,24hrs,N,,Current,Civic,,,,TOML,20230110174905,{FA5732BB-85DD-445A-9B40-B970A618FCD2},,,,,-123.24658,49.260421
VPOI10203,,Eagles Park,Eagles Park,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110174905,{C3A71C9A-D51A-4D4F-94D6-4670D28FB5E1},,,,,-123.246395,49.258629
VPOI10154,VAD10080,Bubble Waffle Cafe,,,,,minimart,,https://www.bubblewafflecafe.ca/,,M-Sat: 8 am - 8:30 pm; Sun: 9 am - 6:30 pm,Y,,Current,Food,,,,TOML,20230110175548,{B12C92AD-DD9A-4914-9A0B-D4CD6C8AEB35},,,,,-123.246477,49.26134
VPOI10406,,Acadia Park Playground,Playground,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110183421,{CDC6210E-0C4C-40F3-ABFB-E3C9E8B6A4F1},,,,,-123.238065,49.262937
VPOI10092,VAD10080,Starbucks TEF3,,,,,cafe,,,Phone: (604) 221-6434,M-F: 7 am - 6 pm; Sat: 9:30 am - 5 pm,N,,Current,Services,,,,TOML,20230110175548,{8F326C48-E886-46E6-B9BD-E0521BA45E34},,,,,-123.246604,49.261228
VPOI10420,,Thunderbird Park,Thunderbird Park,,,garden-l,athletics,,https://sportfacilities.ubc.ca/thunderbird-park/,Phone: (604) 822-6000,,N,,Current,Services,,,,TOML,20230110184350,{1B09085E-C2BA-41DF-B5C7-691BABC73BDE},,,,,-123.241371,49.258145
VPOI10183,,Arthur Lord Field,Arthur Lord ,,,field,field,,,,,N,,Current,Services,,,,TOML,20230110184350,{EB0EC6E2-FEA2-4D72-A5A3-95DCD1075E15},,,,,-123.240254,49.259125
VPOI10376,VAD10863,Huckleberry Child Care,Huckleberry,,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,<p>Huckleberry Child Care Services Centre</p>,,,TOML,20230110183421,{677C406F-699C-411A-A2A4-8DEFE3C20767},,,,,-123.239447,49.261151
VPOI10317,VAD10080,Magnussen School,,,,,school,,http://www.eatonarrowsmith.com/,Phone: (604) 264-8327,M-F: 8 am - 5 pm; Sat-Sun: Closed,,,Current,Civic,,GISSTUD1,20180117190435,TOML,20230110175548,{FC20DFC8-5CBE-4522-AC3A-432D6B8A9AF0},,,,,-123.246443,49.26127
VPOI10311,VAD10080,Eaton Arrowsmith School,,,,,school,,http://www.eatonarrowsmith.com/,Phone: (604) 264-8327,M-F: 8 am - 5 pm; Sat-Sun: Closed,,,Current,Civic,,GISSTUD1,20180704225743,TOML,20230110175548,{63C777E3-C30B-4612-AFCA-8E0AB8438305},,,,,-123.246383,49.261285
VPOI10355,VAD10080,Cognitive Improvement Centre,,,,,medical,,,,,,,Current,Civic,,GISSTUD1,20180719175858,TOML,20230110175548,{99DA05E9-E9A7-4547-959D-0B4FA93A3F29},,,,,-123.246322,49.261301
VPOI10299,VAD10080,Finance,,,,,campus_services,,https://finance.ubc.ca/,Phone: (604) 822-2187; Email: info.pps@ubc.ca,,N,,Current,Civic,,,,TOML,20230110175548,{F61EB24E-AAEC-48F5-8779-BC0885CBE379},,,,,-123.246262,49.261065
VPOI10300,VAD10080,Human Resources,,,,,campus_services,,http://www.hr.ubc.ca/,Phone: (604) 822-8111; Email: hr.info@ubc.ca; Fax: (604) 822-8134,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20230110175548,{9B262A8A-7455-447D-91BB-4A43D1A3011C},,,,,-123.246379,49.261185
VPOI10189,,Rasphal Dhillon Track & Field Oval,Rasphal Dhillon,,,field,field,,,,,N,,Current,Services,,,,TOML,20230110184350,{1CF98690-52ED-4464-B91C-5DC646CA6E78},,,,,-123.238461,49.256579
VPOI10260,VAD10824,UBC Energy and Water Services,,,,,campus_services,,http://energy.ubc.ca/,Phone: (604) 822-9445,,N,,Current,Civic,,,,TOML,20230110175548,{9DCACC31-D564-4E05-9FB3-C226DB0FB931},,,,,-123.245104,49.26165
VPOI10190,,South Turf Field,Soccer,,,field,field,,,,,N,,Current,Services,,,,TOML,20230110184350,{F14A8CF4-B5C9-4126-87D8-FA3F123EC6C0},,,,,-123.241074,49.256638
VPOI10306,VAD10106,Pharmacists Clinic,,,,,medical,,https://pharmsci.ubc.ca/pharmacists-clinic,,M-F: 9 am - 4 pm; Sat-Sun: Closed,,,Current,Civic,,GISSTUD1,20180117190435,TOML,20230110175548,{BB0628E9-5D5B-4F63-9347-3D18D9F726F5},,,,,-123.243073,49.262413
VPOI10087,,UBC Skate Park,UBC Skate Park,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110175548,{FD2D86A3-885F-493E-9493-38EF39246E83},,,,,-123.244471,49.260842
VPOI10033,VAD10420,Bodyworks Fitness Centre,,,,,athletics,,https://kin.educ.ubc.ca/outreach/body-works/,Phone: (604) 827-5059; Email: kin.outreach@ubc.ca,M-F: 8:45 am - 4:15 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20230110175548,{F67DDA8D-7994-488A-87D8-1042CF0AE03A},,,,,-123.243701,49.26028
VPOI10049,VAD10147,UBC Recreation Tennis,,,,,athletics,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/432.jpg,http://www.recreation.ubc.ca/tennis/,Phone: (604) 822-2505; Email: tennis.centre@ubc.ca,M-F: 8 am - 10 pm; Sat-Sun: 8 am - 10 pm,N,,Current,Services,,,,TOML,20230110175548,{E53164C4-BA70-44E1-934E-99BBDDAEBE3C},,,,,-123.243554,49.259622
VPOI10143,VAD10567,The Original Beanery,,,,,cafe,,,Phone: (604) 224-2326,M-Th: 7:30 am - 9 pm; Fri: 7:30 am - 7 pm; Sat-Sun: 8:30 am - 7 pm,Y,,Current,Services,,,,TOML,20230110183421,{5C2BF04C-7397-4C25-80BD-BB821D5A78A6},,,,,-123.239468,49.263599
VPOI10086,VAD10845,PROTRANS BC Community Arena,,,,,athletics,,,,,N,,Current,Services,,,,TOML,20230110175548,{DD7ECD96-7E73-4243-95D5-3A020662862D},,,,,-123.241947,49.260412
VPOI10019,VAD10616,Campus Vision UBC,,,,,retail,,https://www.campusvision.com/,,,N,,Current,Retail,,,,TOML,20221206224129,{B7B657D5-272C-47E1-B563-99B2F39BFE44},,,,,-123.249636,49.266622
VPOI10343,VAD10845,Father David Bauer Arena,,,,,athletics,,https://thunderbirdarena.ubc.ca/venue/father-david-bauer-arena/,Phone: (604) 822-6121,M-F: 9 am - 5 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20230110175548,{D2C994AE-343D-4854-8817-EF85A2D32A55},,,,,-123.241947,49.260412
VPOI10302,VAD10616,The Pride Collective,UBC Pride,,,,campus_services,,https://www.prideubc.com/,Email: prideubc@gmail.com,,N,,Current,Civic,,GISSTUD1,20180116231731,TOML,20221206224129,{7A883A55-0ADE-4CE9-AD28-0C2C9A15EB5D},,,,,-123.249865,49.266446
VPOI10465,,East Campus Park,East Campus Park,,,garden,park,,,,,N,,Current,Civic,,RACHELW,20220729170038,TOML,20230110183421,{E3116029-836C-40FE-9B49-CF7A010F3D27},,,,,-123.241495,49.262466
VPOI10124,VAD10616,The Soup Market,,,,,cafe,,,Phone: (604) 446-2433,M-F: 9 am - 7 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221206224129,{58E83A27-3F54-49B3-A77C-461A7E6170A3},,,,,-123.2496,49.266576
